album title,song title,song id,year
Anthology 3,Honey Pie (Esher Demo),4078588,1996
The Beatles (White Album) [Super Deluxe],Honey Pie (Esher Demo),4078588,2018
N/A,Honey Pie (Instrumental Backing Track),4078651,N/A
The Beatles (White Album) [Super Deluxe],Honey Pie (Instrumental Backing Track),4078651,2018
The Beatles - Study Songs Vol. 2,Honey Pie (Instrumental Backing Track),4078651,2020
On Air - Live At The BBC Volume 2,"How About It, Gorgeous?",4696373,2013
N/A,"How About It, Gorgeous?",4696373,N/A
The U.S. Albums,How Beatlemania Began (Spoken Word),5093076,2014
Anthology 1,How Do You Do It?,210552,1995
Ain't She Sweet,How Do You Do It?,5522522,1964
N/A,How Do You Do It?,210552,N/A
Love,I Am The Walrus (LOVE Version),5169124,2006
N/A,I Am The Walrus (LOVE Version),5169124,N/A
The Beatles - Spooky Songs,I Am the Walrus,56245,2020
The Beatles (The Original Studio Recordings) Boxset,I Am the Walrus,56245,2009
N/A,I Am the Walrus,56245,N/A
Magical Mystery Tour (UK),I Am the Walrus,56245,1967
Reel Music,I Am the Walrus,56245,1982
1967-1970 (The Blue Album),I Am the Walrus,56245,1973
The Singles Collection,I Am the Walrus,56245,2019
Magical Mystery Tour (US),I Am the Walrus,56245,1967
Anthology 2,I Am the Walrus (Take 16),5373556,1996
Rock 'n' Roll Music,I Call Your Name,123847,1976
Requests (EP),I Call Your Name,123847,1964
Past Masters * Volume One,I Call Your Name,123847,1988
The U.S. Albums,I Call Your Name,123847,2014
Rarities,I Call Your Name,123847,1978
The Beatles' Long Tall Sally,I Call Your Name,123847,1964
Long Tall Sally (EP),I Call Your Name,123847,1964
The Beatles' Second Album,I Call Your Name,123847,1964
N/A,I Call Your Name,123847,N/A
"Beatles for Sale, No. 2 (EP)",I Don't Want to Spoil the Party,123805,1965
Beatles VI,I Don't Want to Spoil the Party,123805,1965
N/A,I Don't Want to Spoil the Party,123805,N/A
Beatles for Sale,I Don't Want to Spoil the Party,123805,1964
The Beatles (The Original Studio Recordings) Boxset,I Don't Want to Spoil the Party,123805,2009
The U.S. Albums,I Don't Want to Spoil the Party,123805,2014
N/A,I Feel Fine,111331,N/A
The Beatles - Getting Better All the Time,I Feel Fine,111331,2021
Beatles '65,I Feel Fine,111331,1964
20 Greatest Hits,I Feel Fine,111331,1982
The Singles Collection,I Feel Fine,111331,2019
1962-1966 (The Red Album),I Feel Fine,111331,1973
The U.S. Albums,I Feel Fine,111331,2014
Past Masters * Volume One,I Feel Fine,111331,1988
The Beatles' Million Sellers (EP),I Feel Fine,111331,1965
1,I Feel Fine,111331,2000
Live At The BBC. Disk 2,I Feel Fine,111331,1994
Anthology 2,I Feel Fine (Live on Blackpool Night Out),5373499,1996
N/A,I Feel Fine (Live on Blackpool Night Out),5373499,N/A
N/A,I Forgot To Remember To Forget,210761,N/A
Live At The BBC. Disk 2,I Forgot To Remember To Forget,210761,1994
N/A,I Got A Woman,210290,N/A
Live At The BBC. Disk 2,I Got To Find My Baby,210766,1994
N/A,I Got To Find My Baby,210766,N/A
Live At The BBC. Disk 1,"I Got a Woman (Live at the BBC for ""Pop Go The Beatles"" / 13th August, 1963)",5373371,1994
N/A,"I Got a Woman (Live at the BBC for ""Pop Go The Beatles"" / 13th August, 1963)",5373371,N/A
The Beatles Bootleg Recordings 1963,"I Got to Find My Baby (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5343696,2013
N/A,I Just Don't Understand,210753,N/A
Live At The BBC. Disk 2,I Just Don't Understand,210753,1994
Let It Be... Naked,I Me Mine,123446,2003
N/A,I Me Mine,123446,N/A
Let It Be,I Me Mine,123446,1970
Anthology 3,I Me Mine (Anthology Version),3278482,1996
N/A,I Me Mine (Anthology Version),3278482,N/A
The U.S. Albums,I Need You,123812,2014
The Beatles (The Original Studio Recordings) Boxset,I Need You,123812,2009
N/A,I Need You,123812,N/A
Help! (UK),I Need You,123812,1965
Help! (US),I Need You,123812,1965
Love Songs,I Need You,123812,1977
N/A,I Remember You (Live in Germany),4817147,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",I Remember You (Live in Germany),4817147,1977
The Japan Box,I Saw Her Standing There,112197,2014
Please Please Me,I Saw Her Standing There,112197,1963
N/A,I Saw Her Standing There,112197,N/A
Anthology 1,I Saw Her Standing There,112197,1995
The U.S. Albums,I Saw Her Standing There,112197,2014
Rock 'n' Roll Music,I Saw Her Standing There,112197,1976
The Beatles (No. 1) EP,I Saw Her Standing There,112197,1963
The Beatles (The Original Studio Recordings) Boxset,I Saw Her Standing There,112197,2009
No. 1,I Saw Her Standing There,112197,1963
The Beatles' Long Tall Sally,I Saw Her Standing There,112197,1964
Introducing... The Beatles,I Saw Her Standing There,112197,1964
Meet the Beatles!,I Saw Her Standing There,112197,1964
Live At The BBC. Disk 1,"I Saw Her Standing There (Live at the BBC for ""Easy Beat"" / 20th October 1963)",5373406,1994
N/A,"I Saw Her Standing There (Live at the BBC for ""Easy Beat"" / 20th October 1963)",5373406,N/A
The Beatles Bootleg Recordings 1963,"I Saw Her Standing There (Live at the BBC for ""Saturday Club"" / 16th March, 1963)",5343693,2013
The Beatles Bootleg Recordings 1963,I Saw Her Standing There (Take 2),5343665,2013
Free As A Bird (EP),I Saw Her Standing There (Take 9),6231011,1995
N/A,I Saw Her Standing There (Take 9),6231011,N/A
Anthology 1,I Secured Them...A Beatle Drink Even Then (Reading),5376240,1995
A Hard Day's Night (US),I Should Have Known Better,123530,1964
The U.S. Albums,I Should Have Known Better,123530,2014
Hey Jude,I Should Have Known Better,123530,1970
A Hard Day's Night (UK),I Should Have Known Better,123530,1964
Extracts From the Film 'A Hard Day's Night',I Should Have Known Better,123530,1964
The Beatles (The Original Studio Recordings) Boxset,I Should Have Known Better,123530,2009
N/A,I Should Have Known Better,123530,N/A
Reel Music,I Should Have Known Better,123530,1982
A Hard Day's Night (US),I Should Have Known Better (Instrumental),5260577,1964
The U.S. Albums,I Should've Known Better (Instrumental),5093037,2014
N/A,I Should've Known Better (Instrumental),5093037,N/A
N/A,I Wanna Be Your Man,123430,N/A
The Japan Box,I Wanna Be Your Man,123430,2014
The U.S. Albums,I Wanna Be Your Man,123430,2014
With the Beatles,I Wanna Be Your Man,123430,1963
Anthology 1,I Wanna Be Your Man,123430,1995
Ain't She Sweet,I Wanna Be Your Man,5522504,1964
The Beatles (The Original Studio Recordings) Boxset,I Wanna Be Your Man,123430,2009
Rock 'n' Roll Music,I Wanna Be Your Man,123430,1976
Meet the Beatles!,I Wanna Be Your Man,123430,1964
N/A,I Wanna Be Your Man [Live at the BBC Disk 2],5402934,N/A
Live At The BBC. Disk 2,I Wanna Be Your Man [Live at the BBC Disk 2],5402934,1994
N/A,I Want To Hold Your Hand (LOVE Version),5169159,N/A
Love,I Want To Hold Your Hand (LOVE Version),5169159,2006
Abbey Road,I Want You (She's So Heavy),107907,1969
N/A,I Want You (She's So Heavy),107907,N/A
Abbey Road (Super Deluxe Edition),I Want You (She's So Heavy) (Trident Recording Session and Reduction Mix),4773367,2019
N/A,I Want You (She's So Heavy) (Trident Recording Session and Reduction Mix),4773367,N/A
N/A,I Want You (She's So Heavy) [2019 Mix],5307740,N/A
Abbey Road (Super Deluxe Edition),I Want You (She's So Heavy) [2019 Mix],5307740,2019
The Singles Collection,I Want to Hold Your Hand,123516,2019
Anthology 1,I Want to Hold Your Hand,123516,1995
N/A,I Want to Hold Your Hand,123516,N/A
1,I Want to Hold Your Hand,123516,2000
1962-1966 (The Red Album),I Want to Hold Your Hand,123516,1973
Past Masters * Volume One,I Want to Hold Your Hand,123516,1988
The Beatles' Long Tall Sally,I Want to Hold Your Hand,123516,1964
The U.S. Albums,I Want to Hold Your Hand,123516,2014
The Beatles' Million Sellers (EP),I Want to Hold Your Hand,123516,1965
The Japan Box,I Want to Hold Your Hand,123516,2014
Meet the Beatles!,I Want to Hold Your Hand,123516,1964
20 Greatest Hits,I Want to Hold Your Hand,123516,1982
The Beatles Bootleg Recordings 1963,"I Want to Hold Your Hand (Live at the BBC for ""Saturday Club"" / 21st December, 1963)",5343717,2013
N/A,I Want to Hold Your Hand [Live at The Ed Sullivan Show],5774620,N/A
N/A,I Want to Hold Your Hand [Live at the Hollywood Bowl] [Bonus Track],5592197,N/A
Live at the Hollywood Bowl,I Want to Hold Your Hand [Live at the Hollywood Bowl] [Bonus Track],5592197,2016
Revolver (US),I Want to Tell You,106579,1966
Revolver (UK),I Want to Tell You,106579,1966
N/A,I Want to Tell You,106579,N/A
The U.S. Albums,I Want to Tell You,106579,2014
The Beatles (The Original Studio Recordings) Boxset,I Want to Tell You,106579,2009
The Beatles (The Original Studio Recordings) Boxset,I Will,76299,2009
N/A,I Will,76299,N/A
The Beatles (The White Album),I Will,76299,1968
Love Songs,I Will,76299,1977
The Beatles (White Album) [Super Deluxe],I Will (2018 Mix),4078828,2018
N/A,I Will (2018 Mix),4078828,N/A
Anthology 3,I Will (Take 1),5337412,1996
The Beatles (White Album) [Super Deluxe],I Will (Take 13),4078642,2018
N/A,I Will (Take 13),4078642,N/A
The Beatles (White Album) [Super Deluxe],I Will (Take 29),4078644,2018
N/A,I Will (Take 29),4078644,N/A
Anthology 1,I'll Be Back,111333,1995
N/A,I'll Be Back,111333,N/A
Beatles '65,I'll Be Back,111333,1964
The Beatles (The Original Studio Recordings) Boxset,I'll Be Back,111333,2009
The U.S. Albums,I'll Be Back,111333,2014
Love Songs,I'll Be Back,111333,1977
A Hard Day's Night (UK),I'll Be Back,111333,1964
N/A,I'll Be On My Way,210301,N/A
N/A,"I'll Be On My Way (Live at the BBC for ""Side By Side"" / 24th June, 1963)",5373375,N/A
Live At The BBC. Disk 1,"I'll Be On My Way (Live at the BBC for ""Side By Side"" / 24th June, 1963)",5373375,1994
Extracts from the Album A Hard Day's Night (EP),I'll Cry Instead,123539,1964
N/A,I'll Cry Instead,123539,N/A
A Hard Day's Night (US),I'll Cry Instead,123539,1964
Something New,I'll Cry Instead,123539,1964
The U.S. Albums,I'll Cry Instead,123539,2014
The Beatles (The Original Studio Recordings) Boxset,I'll Cry Instead,123539,2009
A Hard Day's Night (UK),I'll Cry Instead,123539,1964
Baby It's You (EP),I'll Follow The Sun (Live / November 1964),6113211,1995
N/A,I'll Follow The Sun (Live / November 1964),6113211,N/A
The Beatles - Getting Better All the Time,I'll Follow the Sun,107067,2021
N/A,I'll Follow the Sun,107067,N/A
Beatles for Sale,I'll Follow the Sun,107067,1964
Beatles '65,I'll Follow the Sun,107067,1964
The U.S. Albums,I'll Follow the Sun,107067,2014
The Beatles (The Original Studio Recordings) Boxset,I'll Follow the Sun,107067,2009
"Beatles for Sale, No. 2 (EP)",I'll Follow the Sun,107067,1965
Love Songs,I'll Follow the Sun,107067,1977
N/A,I'll Get You,77405,N/A
Rarities,I'll Get You,77405,1978
The U.S. Albums,I'll Get You,77405,2014
Anthology 1,I'll Get You,77405,1995
The Singles Collection,I'll Get You,77405,2019
The Beatles' Long Tall Sally,I'll Get You,77405,1964
Past Masters * Volume One,I'll Get You,77405,1988
The Beatles' Second Album,I'll Get You,77405,1964
N/A,"I'll Get You (Live At The BBC For ""Saturday Club"" / 5th October, 1963)",5470233,N/A
Live At The BBC. Disk 2,I'm A Loser [Live at the BBC Disk 2],5402973,1994
N/A,I'm A Loser [Live at the BBC Disk 2],5402973,N/A
The Singles Collection,I'm Down,210241,2019
Past Masters * Volume One,I'm Down,210241,1988
Tomorrow Never Knows,I'm Down,210241,2012
Rarities,I'm Down,210241,1978
N/A,I'm Down,210241,N/A
Rock 'n' Roll Music,I'm Down,210241,1976
Anthology 2,I'm Down (Take 1),5337435,1996
N/A,I'm Down (Take 1),5337435,N/A
First Live Recordings Volume One,I'm Gonna Sit Right Down And Cry (Over You) (Live at the BBC),210332,1979
Live At The BBC. Disk 1,I'm Gonna Sit Right Down And Cry (Over You) (Live at the BBC),210332,1994
N/A,I'm Gonna Sit Right Down And Cry (Over You) (Live at the BBC),210332,N/A
N/A,"I'm Gonna Sit Right Down and Cry (Over You) [Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963]",5373399,N/A
Live At The BBC. Disk 1,"I'm Gonna Sit Right Down and Cry (Over You) [Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963]",5373399,1994
Something New,I'm Happy Just to Dance with You,123532,1964
The Beatles (The Original Studio Recordings) Boxset,I'm Happy Just to Dance with You,123532,2009
A Hard Day's Night (UK),I'm Happy Just to Dance with You,123532,1964
N/A,I'm Happy Just to Dance with You,123532,N/A
A Hard Day's Night (US),I'm Happy Just to Dance with You,123532,1964
The U.S. Albums,I'm Happy Just to Dance with You,123532,2014
N/A,I'm Looking Through You,71858,N/A
The U.S. Albums,I'm Looking Through You,71858,2014
Rubber Soul (US),I'm Looking Through You,71858,1965
Drive My Car (EP),I'm Looking Through You,71858,1966
The Beatles (The Original Studio Recordings) Boxset,I'm Looking Through You,71858,2009
Rubber Soul (UK),I'm Looking Through You,71858,1965
Anthology Highlights,I'm Looking Through You,71858,2011
N/A,I'm Looking Through You (Take 1),5373505,N/A
Anthology 2,I'm Looking Through You (Take 1),5373505,1996
The Beatles (The Original Studio Recordings) Boxset,I'm Only Sleeping,106570,2009
The U.S. Albums,I'm Only Sleeping,106570,2014
The Beatles - Spooky Songs,I'm Only Sleeping,106570,2020
Yesterday and Today,I'm Only Sleeping,106570,1966
Strawberry Fields Forever / Penny Lane (EP),I'm Only Sleeping,106570,1967
N/A,I'm Only Sleeping,106570,N/A
Revolver (UK),I'm Only Sleeping,106570,1966
N/A,I'm Only Sleeping (Rehearsal),5373517,N/A
The Beatles - Study Songs Vol. 2,I'm Only Sleeping (Rehearsal),5373517,2020
Anthology 2,I'm Only Sleeping (Rehearsal),5373517,1996
Anthology 2,I'm Only Sleeping (Take 1),5373518,1996
N/A,I'm Only Sleeping (Take 1),5373518,N/A
The Beatles (The Original Studio Recordings) Boxset,I'm So Tired,76291,2009
N/A,I'm So Tired,76291,N/A
The Beatles (The White Album),I'm So Tired,76291,1968
N/A,I'm So Tired (2018 Mix),4078822,N/A
The Beatles (White Album) [Super Deluxe],I'm So Tired (2018 Mix),4078822,2018
The Beatles (White Album) [Super Deluxe],I'm So Tired (Esher Demo),4078578,2018
N/A,I'm So Tired (Esher Demo),4078578,N/A
N/A,I'm So Tired (Take 14),4078656,N/A
The Beatles (White Album) [Super Deluxe],I'm So Tired (Take 14),4078656,2018
Anthology 3,"I'm So Tired (Take 3, 6 & 9)",5337411,1996
N/A,I'm So Tired (Take 7),4078655,N/A
The Beatles (White Album) [Super Deluxe],I'm So Tired (Take 7),4078655,2018
N/A,I'm Talking About You,1291813,N/A
On Air - Live At The BBC Volume 2,I'm Talking About You,1291813,2013
Beatles For Sale (EP),I'm a Loser,123795,1965
The U.S. Albums,I'm a Loser,123795,2014
Beatles for Sale,I'm a Loser,123795,1964
4 By The Beatles,I'm a Loser,123795,1965
The Beatles (The Original Studio Recordings) Boxset,I'm a Loser,123795,2009
Beatles '65,I'm a Loser,123795,1964
N/A,I'm a Loser,123795,N/A
N/A,I'm in Love,3862874,N/A
N/A,I've Got a Feeling,123449,N/A
Let It Be,I've Got a Feeling,123449,1970
Tomorrow Never Knows,I've Got a Feeling,123449,2012
N/A,I've Got a Feeling (Naked Version),5347028,N/A
Let It Be... Naked,I've Got a Feeling (Naked Version),5347028,2003
Anthology 3,I've Got a Feeling (Savile Row Sessions),5337421,1996
The Beatles (The Original Studio Recordings) Boxset,I've Just Seen a Face,71849,2009
N/A,I've Just Seen a Face,71849,N/A
Rubber Soul (US),I've Just Seen a Face,71849,1965
Help! (UK),I've Just Seen a Face,71849,1965
The U.S. Albums,I've Just Seen a Face,71849,2014
Something New,If I Fell,123531,1964
Love Songs,If I Fell,123531,1977
The Beatles (The Original Studio Recordings) Boxset,If I Fell,123531,2009
A Hard Day's Night (UK),If I Fell,123531,1964
N/A,If I Fell,123531,N/A
A Hard Day's Night (US),If I Fell,123531,1964
The U.S. Albums,If I Fell,123531,2014
Rubber Soul (UK),If I Needed Someone,209751,1965
The U.S. Albums,If I Needed Someone,209751,2014
N/A,If I Needed Someone,209751,N/A
Yesterday and Today,If I Needed Someone,209751,1966
The Beatles (The Original Studio Recordings) Boxset,If I Needed Someone,209751,2009
The Savage Young Beatles,If You Love Me Baby,947609,1965
N/A,If You Love Me Baby,947609,N/A
Anthology Highlights,If You've Got Trouble,210579,2011
Anthology 2,If You've Got Trouble,210579,1996
N/A,If You've Got Trouble,210579,N/A
The Beatles (The Original Studio Recordings) Boxset,In My Life,71861,2009
N/A,In My Life,71861,N/A
Rubber Soul (US),In My Life,71861,1965
Rubber Soul (UK),In My Life,71861,1965
1962-1966 (The Red Album),In My Life,71861,1973
The U.S. Albums,In My Life,71861,2014
The Beatles - Meditation Mix,In My Life,71861,2020
Love Songs,In My Life,71861,1977
Anthology 1,In Spite of All the Danger,107066,1995
The U.S. Albums,In the Tyrol (Instrumental),5093093,2014
Help! (US),In the Tyrol (Instrumental),5093093,1965
N/A,India,1663054,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Introduction / I Saw Her Standing There,4817063,1977
N/A,Introduction / I Saw Her Standing There,4817063,N/A
With the Beatles,It Won't Be Long,123412,1963
The Japan Box,It Won't Be Long,123412,2014
The U.S. Albums,It Won't Be Long,123412,2014
The Beatles (The Original Studio Recordings) Boxset,It Won't Be Long,123412,2009
Got to Get You Into My Life,It Won't Be Long,123412,2020
Meet the Beatles!,It Won't Be Long,123412,1964
N/A,It Won't Be Long,123412,N/A
Yellow Submarine Songtrack,It's All Too Much,123840,1999
Yellow Submarine,It's All Too Much,123840,1969
The Beatles - Spooky Songs,It's All Too Much,123840,2020
N/A,It's All Too Much,123840,N/A
Tomorrow Never Knows,It's All Too Much,123840,2012
N/A,It's Okay To Leave A Dog In A Hot Car / Interviews,5896356,N/A
It's Okay To Leave A Dog In A Hot Car / Interviews,It's Okay To Leave A Dog In A Hot Car / Interviews,5896356,N/A
N/A,It's Okay To Leave Your Dog In A Hot Car,6149701,N/A
N/A,It's Okay to Leave a Dog in a Hot Car,5290137,N/A
Love Songs,It's Only Love,71856,1977
The Beatles (The Original Studio Recordings) Boxset,It's Only Love,71856,2009
The U.S. Albums,It's Only Love,71856,2014
N/A,It's Only Love,71856,N/A
Help! (UK),It's Only Love,71856,1965
Yesterday (EP),It's Only Love,71856,1966
Rubber Soul (US),It's Only Love,71856,1965
N/A,It's Only Love (Takes 3 & 2),5337439,N/A
Anthology 2,It's Only Love (Takes 3 & 2),5337439,1996
N/A,It's for You,1661040,N/A
N/A,Jazz Piano Song,1643761,N/A
N/A,Jingle Bells,1768461,N/A
On Air - Live At The BBC Volume 2,John - Pop Profile,4698593,2013
The U.S. Albums,John Lennon (Spoken Word),5093079,2014
Live At The BBC. Disk 1,"Johnny B. Goode (Live at the BBC for ""Saturday Club"" / 15th February, 1964)",210350,1994
N/A,"Johnny B. Goode (Live at the BBC for ""Saturday Club"" / 15th February, 1964)",210350,N/A
N/A,Julia,76301,N/A
The Beatles (The White Album),Julia,76301,1968
The Beatles (The Original Studio Recordings) Boxset,Julia,76301,2009
The Beatles (White Album) [Super Deluxe],Julia (2018 Mix),4078829,2018
N/A,Julia (2018 Mix),4078829,N/A
The Beatles (White Album) [Super Deluxe],Julia (Esher Demo),4078582,2018
N/A,Julia (Esher Demo),4078582,N/A
Anthology 3,Julia (Take 2),5337420,1996
The Beatles (White Album) [Super Deluxe],Julia (Two Rehearsals),4078659,2018
N/A,Julia (Two Rehearsals),4078659,N/A
N/A,Junk,210646,N/A
Anthology 3,Junk (Esher Demo),4078591,1996
N/A,Junk (Esher Demo),4078591,N/A
The Beatles (White Album) [Super Deluxe],Junk (Esher Demo),4078591,2018
Live At The BBC. Disk 2,Just A Rumour,210345,1994
N/A,Just A Rumour,210345,N/A
N/A,Just A Rumour (Speech),1816442,N/A
N/A,Just Fun,5197375,N/A
Beatles VI,Kansas City,1216791,1965
N/A,Kansas City,1216791,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Kansas City (Live in Germany),4817120,1977
N/A,Kansas City (Live in Germany),4817120,N/A
First Live Recordings Volume One,Kansas City/Hey Hey Hey Hey [Live at the BBC Disk 2],5403098,1979
N/A,Kansas City/Hey Hey Hey Hey [Live at the BBC Disk 2],5403098,N/A
Live At The BBC. Disk 2,Kansas City/Hey Hey Hey Hey [Live at the BBC Disk 2],5403098,1994
N/A,Kansas City/Hey-Hey-Hey-Hey!,123801,N/A
Anthology 1,Kansas City/Hey-Hey-Hey-Hey!,123801,1995
Rock 'n' Roll Music,Kansas City/Hey-Hey-Hey-Hey!,123801,1976
Beatles for Sale,Kansas City/Hey-Hey-Hey-Hey!,123801,1964
The U.S. Albums,Kansas City/Hey-Hey-Hey-Hey!,123801,2014
Anthology Highlights,Kansas City/Hey-Hey-Hey-Hey!,123801,2011
The Beatles (The Original Studio Recordings) Boxset,Kansas City/Hey-Hey-Hey-Hey!,123801,2009
N/A,"Keep Your Hands Off My Baby (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5373373,N/A
Live At The BBC. Disk 1,"Keep Your Hands Off My Baby (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5373373,1994
N/A,Keep Your Hands Off My Baby (Live at the BBC),210295,N/A
Live At The BBC. Disk 1,Keep Your Hands Off My Baby (Live at the BBC),210295,1994
Rarities,"Komm, gib mir deine Hand",210215,1978
Past Masters * Volume One,"Komm, gib mir deine Hand",210215,1988
Something New,"Komm, gib mir deine Hand",210215,1964
The U.S. Albums,"Komm, gib mir deine Hand",210215,2014
N/A,"Komm, gib mir deine Hand",210215,N/A
N/A,Lady Madonna,180333,N/A
20 Greatest Hits,Lady Madonna,180333,1982
Past Masters * Volume Two,Lady Madonna,180333,1988
Hey Jude,Lady Madonna,180333,1970
1967-1970 (The Blue Album),Lady Madonna,180333,1973
The Singles Collection,Lady Madonna,180333,2019
The U.S. Albums,Lady Madonna,180333,2014
1,Lady Madonna,180333,2000
Anthology 2,Lady Madonna (Alternate Mix / Anthology 2 Version),5373559,1996
N/A,Lady Madonna (Alternate Mix / Anthology 2 Version),5373559,N/A
N/A,Lady Madonna (Backing Vocals from Take 3),4078662,N/A
The Beatles (White Album) [Super Deluxe],Lady Madonna (Backing Vocals from Take 3),4078662,2018
N/A,Lady Madonna (LOVE Version),5165295,N/A
Love,Lady Madonna (LOVE Version),5165295,2006
N/A,Lady Madonna (Take 2 / Piano & Drums),4078661,N/A
The Beatles (White Album) [Super Deluxe],Lady Madonna (Take 2 / Piano & Drums),4078661,2018
N/A,Leave My Kitten Alone,210568,N/A
Anthology Highlights,Leave My Kitten Alone,210568,2011
Anthology 1,Leave My Kitten Alone,210568,1995
On Air - Live At The BBC Volume 2,Lend Me Your Comb,210554,2013
N/A,Lend Me Your Comb,210554,N/A
Anthology 1,Lend Me Your Comb,210554,1995
N/A,Lend Me Your Comb (Live in Germany),4817114,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Lend Me Your Comb (Live in Germany),4817114,1977
The Beatles - At Home with the Beatles,Let It Be,1575,2020
The Beatles Ballads,Let It Be,1575,1980
Let It Be,Let It Be,1575,1970
N/A,Let It Be,1575,N/A
Reel Music,Let It Be,1575,1982
Let It Be... Naked,Let It Be,1575,2003
N/A,Let It Be (Glyn Johns' Mix),5259953,N/A
N/A,Let It Be (Single Version),5308248,N/A
Past Masters * Volume Two,Let It Be (Single Version),5308248,1988
1967-1970 (The Blue Album),Let It Be (Single Version),5308248,1973
1,Let It Be (Single Version),5308248,2000
The Singles Collection,Let It Be (Single Version),5308248,2019
Anthology 3,Let It Be (Take 1),5262449,1996
N/A,Let It Be (Take 1),5262449,N/A
N/A,Let It Be (Take 22),5103879,N/A
N/A,Let It Be (Unumbered Rehearsal),4078630,N/A
The Beatles (White Album) [Super Deluxe],Let It Be (Unumbered Rehearsal),4078630,2018
N/A,Let's Dance,1360323,N/A
Very Together,Let's Dance,2186959,1969
The Savage Young Beatles,Let's Dance,1360323,1965
Anthology 1,Like Dreamers Do,210548,1995
N/A,Like Dreamers Do,210548,N/A
Meet the Beatles!,Little Child,123420,1964
N/A,Little Child,123420,N/A
With the Beatles,Little Child,123420,1963
The Japan Box,Little Child,123420,2014
The U.S. Albums,Little Child,123420,2014
The Beatles (The Original Studio Recordings) Boxset,Little Child,123420,2009
N/A,Little Queenie (Live in Germany),4817136,N/A
First Live Recordings Volume One,Little Queenie (Live in Germany),4817136,1979
"Live! at the Star-Club in Hamburg, Germany; 1962",Little Queenie (Live in Germany),4817136,1977
The U.S. Albums,Liverpool and All the World! (Spoken Word),5093091,2014
Live At The BBC. Disk 2,Lonesome Tears In My Eyes,210354,1994
N/A,Lonesome Tears In My Eyes,210354,N/A
Long Tall Sally (EP),Long Tall Sally,123846,1964
N/A,Long Tall Sally,123846,N/A
Rock 'n' Roll Music,Long Tall Sally,123846,1976
Rarities,Long Tall Sally,123846,1978
Anthology 1,Long Tall Sally,123846,1995
The Beatles' Long Tall Sally,Long Tall Sally,123846,1964
The U.S. Albums,Long Tall Sally,123846,2014
Past Masters * Volume One,Long Tall Sally,123846,1988
The Beatles' Second Album,Long Tall Sally,123846,1964
Requests (EP),Long Tall Sally,123846,1964
Live At The BBC. Disk 1,"Long Tall Sally (Live at the BBC for ""Pop Go The Beatles"" / 13th August, 1963)",5373405,1994
N/A,"Long Tall Sally (Live at the BBC for ""Pop Go The Beatles"" / 13th August, 1963)",5373405,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Long Tall Sally (Live in Germany),4817146,1977
N/A,Long Tall Sally (Live in Germany),4817146,N/A
Live at the Hollywood Bowl,Long Tall Sally [Live at the Hollywood Bowl],5376404,2016
The Beatles at the Hollywood Bowl,Long Tall Sally [Live at the Hollywood Bowl],5376404,1977
N/A,Long Tall Sally [Live at the Hollywood Bowl],5376404,N/A
The Beatles (The White Album),"Long, Long, Long",76307,1968
The Beatles (The Original Studio Recordings) Boxset,"Long, Long, Long",76307,2009
The Beatles - Spooky Songs,"Long, Long, Long",76307,2020
N/A,"Long, Long, Long",76307,N/A
N/A,"Long, Long, Long (2018 Mix)",4078837,N/A
The Beatles (White Album) [Super Deluxe],"Long, Long, Long (2018 Mix)",4078837,2018
N/A,"Long, Long, Long (Take 44)",4078654,N/A
The Beatles (White Album) [Super Deluxe],"Long, Long, Long (Take 44)",4078654,2018
The Beatles (White Album) [Super Deluxe],Los Paranoias (Studio Jam),4078646,2018
N/A,Los Paranoias (Studio Jam),4078646,N/A
Now Again!,Love,318193,1974
Please Please Me,Love Me Do,117716,1963
The Early Beatles,Love Me Do,117716,1965
1962-1966 (The Red Album),Love Me Do,117716,1973
1,Love Me Do,117716,2000
Past Masters * Volume One,Love Me Do,117716,1988
The Singles Collection,Love Me Do,117716,2019
The U.S. Albums,Love Me Do,117716,2014
Live At The BBC. Disk 2,Love Me Do,117716,1994
Twist and Shout,Love Me Do,117716,1964
N/A,Love Me Do,117716,N/A
20 Greatest Hits,Love Me Do,117716,1982
The Japan Box,Love Me Do,117716,2014
The Beatles' Hits (EP),Love Me Do,117716,1963
The Beatles Bootleg Recordings 1963,"Love Me Do (Live at the BBC for ""Easy Beat"" / 20th October, 1963)",5343714,2013
The Beatles Bootleg Recordings 1963,"Love Me Do (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5343691,2013
N/A,Love Me Do (Slow Version),5376287,N/A
Anthology 1,Love Me Do (Slow Version),5376287,1995
N/A,Love Me Do - Spankox Liverpool Remix,2220314,N/A
Live At The BBC. Disk 2,Love These Goon Shows!,210764,1994
N/A,Love These Goon Shows!,210764,N/A
Yellow Submarine Songtrack,Love You To,106568,1999
